2025-10-13 02:21:55 | iot_test_files/test_scenario_attack/test.encrypted | Confidence: 96.0% | Reason: Rule-based alerts: High entropy detected: 7.81 (threshold: 7.5)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_4.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337347_4018.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.76)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.76)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338465_6490.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (6.96)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (6.96)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338301.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338301.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_16_1760337003.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.70)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338301.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338301.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_16_1760337003.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.70)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_16_1760337003.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_16_1760337003.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_18.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_18.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (61 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (61 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_15.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (62 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_15.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (62 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (63 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (63 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.75)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.75)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (64 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (64 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (65 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (65 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (66 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (66 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (67 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (67 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337117_4953.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (68 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (68 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.17)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.17)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337837_7357.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337837_7357.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337837_7357.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760337837_7357.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.71)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.71)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.71)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.71)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_12_1760338241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_001.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_001.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_001.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/device_001.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_1.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
2025-10-17 23:37:24 | iot_test_files/normal_encrypted/normal_file_1.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
